Select,XPath,Examples
F,/rdf:RDF/madsrdf:Authority/madsrdf:useFor/madsrdf:Authority/rdfs:label,"n80041844
no2003050384
n82088155"
F,/rdf:RDF/madsrdf:Authority/madsrdf:useFor/madsrdf:DeprecatedAuthority/rdf:type,"http://www.loc.gov/mads/rdf/v1#PersonalName
http://www.loc.gov/mads/rdf/v1#Variant"
F,/rdf:RDF/madsrdf:Authority/madsrdf:useFor/madsrdf:DeprecatedAuthority/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:Authority/madsrdf:useFor/madsrdf:DeprecatedAuthority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"2022-08-09T12:27:36
2022-05-11T00:00:00
1997-09-17T00:00:00"
F,/rdf:RDF/madsrdf:Authority/madsrdf:useFor/madsrdf:DeprecatedAuthority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,"http://id.loc.gov/vocabulary/organizations/cst
http://id.loc.gov/vocabulary/organizations/dlc"
F,/rdf:RDF/madsrdf:Authority/madsrdf:useFor/madsrdf:DeprecatedAuthority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"deprecated
new"
F,/rdf:RDF/madsrdf:Authority/madsrdf:useFor/madsrdf:DeprecatedAuthority/madsrdf:editorialNote,"[Duplicate record; reported for deletion in
                                            favor of: no 94008057]"
F,/rdf:RDF/madsrdf:Authority/madsrdf:useFor/madsrdf:DeprecatedAuthority/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Maxamed Ibraahin Warsame
Calder, Marie Donais"
F,/rdf:RDF/madsrdf:Authority/madsrdf:useFor/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO,"http://id.loc.gov/rwo/agents/n2022230325
http://id.loc.gov/rwo/agents/n97093972"
F,/rdf:RDF/madsrdf:Authority/madsrdf:useFor/madsrdf:DeprecatedAuthority/madsrdf:variantLabel,"Maxamed Ibraahin Warsame
Calder, Marie Donais"
F,/rdf:RDF/madsrdf:Authority/bflc:marcKey,"1001 $aHodges, Shannon
1001 $aAbe, Masashi
1001 $aVan der Westhuizen, Thea"
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/rdf:type,"http://www.loc.gov/mads/rdf/v1#CorporateName
http://www.loc.gov/mads/rdf/v1#Title
http://www.loc.gov/mads/rdf/v1#PersonalName"
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:authoritativeLabel,"United States.
Organization of American States Revitalization
                                            and Reform Act of 2013
Hernández, Miguel, 1910-1942."
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"United States.
Duomo di Siena."
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:TitleElement/madsrdf:elementValue,"Organization of American States Revitalization
                                            and Reform Act of 2013
Rayo que no cesa.
De fine saeculi et judicio venturo Domini
                                            nostri Jesu Christi."
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Hernández, Miguel,
Bullinger, Heinrich,
Anderson, Leroy,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"1910-1942.
1504-1575.
1908-1975."
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,English
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:TermsOfAddressNameElement/madsrdf:elementValue,"de Machaut,
de Segusio, Cardinal,
(Psychologist)."
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,"Psalm 42
Neue Klassizismus
Gaude Maria"
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Peru
Lima (Province)
Missouri"
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:GenreFormElement/madsrdf:elementValue,Selections
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNumberElement/madsrdf:elementValue,"no. 1
liber 1.
op. 4"
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:TemporalElement/madsrdf:elementValue,"1834 April 29
1928
1999"
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:NamePartElement/madsrdf:elementValue,"Liturgy and ritual.
Laws, statutes, etc."
F,/rdf:RDF/madsrdf:Authority/madsrdf:componentList/rdf:Description,"http://id.loc.gov/authorities/names/no2013042861
http://id.loc.gov/authorities/subjects/sh85021043
http://id.loc.gov/authorities/subjects/sh85125452"
F,/rdf:RDF/madsrdf:Authority/madsrdf:classification/ns2:ClassNumber/bf:assigner,"http://id.loc.gov/vocabulary/organizations/dlc
http://id.loc.gov/vocabulary/organizations/caoonl"
F,/rdf:RDF/madsrdf:Authority/madsrdf:classification/ns2:ClassNumber/madsrdf:hasExactExternalAuthority,"http://id.loc.gov/authorities/classification/PQ2613.I74
http://id.loc.gov/authorities/classification/PR9639.2.V63
http://id.loc.gov/authorities/classification/PL314.A84"
F,/rdf:RDF/madsrdf:Authority/madsrdf:editorialNote,"[Non-Latin script reference not evaluated]
[THIS 1XX FIELD CANNOT BE USED UNDER RDA UNTIL
                                            THIS RECORD HAS BEEN REVIEWED AND/OR UPDATED]"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/rdf:type,"http://www.loc.gov/mads/rdf/v1#PersonalName
http://www.loc.gov/mads/rdf/v1#CorporateName"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Voss, Richard
Huang, Shan
Mann, William C.,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Church of the Province of South Africa.
Diocese of Kaffraria (1901-1922 : Williams)
United Arab Republic."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"1952-
1943-
active 1781-1817"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:MainTitleElement/madsrdf:elementValue,"Imena
Colección científica (Instituto Nacional de
                                            Antropología e Historia (Mexico)).
Colección Etnohistoria"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Tsu-shi (Japan)
Porto de Galinhas, Brazil)
Oamaru (N.Z.)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:TermsOfAddressNameElement/madsrdf:elementValue,"King of England,
(Greek mythological character)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,"Serie Etnohistoria
Politique
Série ""Aulica. L'univers de la cour"""
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:TemporalElement/madsrdf:elementValue,"(1715)
1995
(1863 June 9)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:NamePartElement/madsrdf:elementValue,"Manuscript.
Treaties, etc."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,"Latin.
Hebrew."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:SubTitleElement/madsrdf:elementValue,"Biblioteca apostolica vaticana.
Ben Sira scroll from Masada"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:GenreFormElement/madsrdf:elementValue,Manuscript.
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNumberElement/madsrdf:elementValue,Vat. lat. 20
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/rdf:type,"http://www.loc.gov/mads/rdf/v1#PersonalName
http://www.loc.gov/mads/rdf/v1#Title"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:authoritativeLabel,"Catholic Church.
Decretales Gregorii IX
Rosenfeld, Gerhard."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Catholic Church.
Rosenfeld, Gerhard.
Marescotti, André-François,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:TitleElement/madsrdf:elementValue,"Decretales Gregorii IX
Salamandrine voices
Hymnes"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"1902-1995.
1756-1791.
1660-1725."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNumberElement/madsrdf:elementValue,"Nr. 1
Level C"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"General Dysphoria Trust International.
Catholic Church."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,Hungarian
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,Bobbie Kalman's leveled readers.
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:TermsOfAddressNameElement/madsrdf:elementValue,"Patriarch of the Chaldeans,
Metropolitan of Erbil,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:componentList/rdf:Description,http://id.loc.gov/authorities/subjects/sh85021043
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:identifiesRWO,"http://id.loc.gov/rwo/agents/no2022151445
http://id.loc.gov/rwo/agents/nr2005018911
http://id.loc.gov/rwo/agents/no2011157366"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/identifiers:lccn,"no2011157366
nr 99032403
no2019136846"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/identifiers:local,"(OCoLC)oca09001836
(OCoLC)oca05084967
(OCoLC)oca12439887"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"2011-10-12T06:27:36
2011-10-11T00:00:00
2008-08-10T09:39:30"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,"http://id.loc.gov/vocabulary/organizations/ilmchbwi
http://id.loc.gov/vocabulary/organizations/ocolc"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"revised
new"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasExactExternalAuthority,"http://viaf.org/viaf/sourceID/LC%7Cno2011157366#skos:Concept
http://viaf.org/viaf/sourceID/LC%7Cnr+99032403#skos:Concept
http://viaf.org/viaf/sourceID/LC%7Cno2019136846#skos:Concept"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasSource/madsrdf:Source/madsrdf:citationStatus,found
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:isMemberOfMADSCollection,"http://id.loc.gov/authorities/names/collection_LCNAF
http://id.loc.gov/authorities/names/collection_NamesAuthorizedHeadings"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:editorialNote,"[Machine-derived non-Latin script reference
                                            project.]
[Non-Latin script reference not evaluated.]
[Non-Latin script references not
                                            evaluated.]"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:PersonalName/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"임유진
Perlow, B. H.
פערלאוו, ב. ח."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:PersonalName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,1913-2005
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:PersonalName/madsrdf:variantLabel,"임유진
Perlow, B. H.
פערלאוו, ב. ח."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"ابن الهائم، أحمد بن محمد،
Ibn al-Hāʼim, Aḥmad ibn Muḥammad,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,-1412
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/madsrdf:variantLabel,"ابن الهائم، أحمد بن محمد، -1412.
Ibn al-Hāʼim, Aḥmad ibn Muḥammad, -1412."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:TitleElement/madsrdf:elementValue,"تحفة القدسية
Tuḥfah al-Qudsīyah fī ikhtiṣār al-Raḥbīyah
تحفة القدسية في اختصار الرحبية"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:variantLabel,"تحفة القدسية
Tuḥfah al-Qudsīyah fī ikhtiṣār al-Raḥbīyah
تحفة القدسية في اختصار الرحبية"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:variantLabel,"ابن الهائم، أحمد بن محمد، -1412. تحفة
                                            القدسية
Ibn al-Hāʼim, Aḥmad ibn Muḥammad, -1412. Tuḥfah
                                            al-Qudsīyah fī ikhtiṣār al-Raḥbīyah
ابن الهائم، أحمد بن محمد، -1412. تحفة القدسية
                                            في اختصار الرحبية"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:CorporateName/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Québec (Province).
Agriculture, Ministère de l'
Trinitarios Descalzos"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Québec (Province).
Département de l'agriculture et de
                                            l'alimentation"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasReciprocalAuthority,"http://id.loc.gov/authorities/names/n81009362
http://id.loc.gov/authorities/names/n83015500
http://id.loc.gov/authorities/names/no92003101"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:useFor,https://id.loc.gov/authorities/names/no2007015678
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,Lubin Schools of Business
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Geographic/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Ahmadnagar (India : District)
Hakodate-shi (Japan)
Rome (Italy)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasReciprocalAuthority/madsrdf:Organization/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"United Kingdom Atomic Energy Authority
Bucknell University"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Guillaume,
Byrd, William,
Griebling, Stephen T."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:TermsOfAddressNameElement/madsrdf:elementValue,"de Machaut,
de Segusio, Cardinal,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"ca. 1300-1377.
1539 or 40-1623.
ca. 1655-1701."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/madsrdf:variantLabel,"Guillaume, de Machaut, ca. 1300-1377.
Byrd, William, 1539 or 40-1623.
Griebling, Stephen T."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:TitleElement/madsrdf:elementValue,"Fons tocius/O livoris/Fera pessima
Gradualia,
Sonatas,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:PartNumberElement/madsrdf:elementValue,"liber 1.
op. 4
op. 1,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,"Gaude Maria
Polígonos
Applications and recommendations, 1861-1869"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:GenreFormElement/madsrdf:elementValue,"Selections
Protocols, etc.,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,"English.
English"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"United States,
United Provinces of the Netherlands,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:TemporalElement/madsrdf:elementValue,"1834 Apr. 29
1999
1992"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:variantLabel,"Fons tocius/O livoris/Fera pessima
Gradualia, liber 1. Gaude Maria
Sonatas, violoncello, piano"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:CorporateName/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"American Bar Association.
Section of Antitrust Law.
Keiō Gijuku Daigaku, Tokyo."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NamePartElement/madsrdf:elementValue,"Laws, statutes, etc."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:CorporateName/madsrdf:variantLabel,"American Bar Association. Section of Antitrust
                                            Law.
Keiō Gijuku Daigaku, Tokyo. Hōgaku
                                            Kenkyūkai.
Belo Horizonte, Brazil. Universidade de Minas
                                            Gerais."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:ConferenceName/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:ConferenceName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Sovmestnai︠a︡ sovetsko-mongolʹskai︠a︡
                                            nauchno-issledovatelʹskai︠a︡ geologicheskai︠a︡
                                            ėkspedit︠s︡ii︠a︡."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:NameTitle/madsrdf:componentList/madsrdf:ConferenceName/madsrdf:variantLabel,"Sovmestnai︠a︡ sovetsko-mongolʹskai︠a︡
                                            nauchno-issledovatelʹskai︠a︡ geologicheskai︠a︡
                                            ėkspedit︠s︡ii︠a︡."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Society for Clinical Ecology (U.S.)
Bulgaria.
Arkhiven otdel"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:CorporateName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"(1982-1984)
1865
(1994 :"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NamePartElement/madsrdf:elementValue,"MSS. (5301-5320)
Constitution, 1967
MSS. (91)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:Title/madsrdf:elementList/madsrdf:MainTitleElement/madsrdf:elementValue,"ORACLS (Computer program)
Technical report (Saskatchewan. Dept. of
                                            Highways and Transportation)
Bible."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:Title/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,"N.T.
Mark."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:Title/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,"Ghale.
Galela
German"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:Title/madsrdf:elementList/madsrdf:TemporalElement/madsrdf:elementValue,"1992
(1974).
1980 Apr. 11."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:Title/madsrdf:elementList/madsrdf:GenreFormElement/madsrdf:elementValue,"Protocols, etc.,
Selections."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:Title/madsrdf:elementList/madsrdf:PartNumberElement/madsrdf:elementValue,"Reihe 31,
Partnership sub-series 2,
B"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:Title/madsrdf:elementList/madsrdf:SubTitleElement/madsrdf:elementValue,"Old Latin.
Jerusalem Bible
Aleksiĭ."
